Date,Stock,Open,High,Low,Close,Volume
2021-09-02,AAPL,158.2,158.52,157.42,157.46,7407054
2021-09-03,AAPL,156.37,158.04,155.55,156.29,7299492
2021-09-06,AAPL,153.67,155.66,150.14,151.23,7049850
2021-09-07,AAPL,151.12,152.79,150.44,152.02,8736484
2021-09-08,AAPL,154.65,154.99,150.55,151.04,4079042
2021-09-09,AAPL,149.98,150.36,148.11,148.23,7898046
2021-09-10,AAPL,146.25,148.91,145.97,147.75,9950668
2021-09-13,AAPL,147.54,153.01,145.55,152.21,7049531
2021-09-14,AAPL,151.16,152.74,147.83,148.76,2500134
2021-09-15,AAPL,148.29,149.24,146.99,148.08,6099154
2021-09-16,AAPL,148.34,149.54,145.59,146.3,7164014
2021-09-17,AAPL,145.94,148.09,145.39,146.5,9978989
2021-09-20,AAPL,146.52,148.01,145.01,147.82,8156406
2021-09-21,AAPL,146.38,146.78,143.17,144.69,2230746
2021-09-22,AAPL,142.55,149.98,140.82,148.83,2162189
2021-09-23,AAPL,146.63,147.84,142.02,143.21,9168326
2021-09-24,AAPL,144.37,146.16,143.84,143.96,3801445
2021-09-27,AAPL,144.85,148.29,144.79,146.43,5099906
2021-09-28,AAPL,145.65,147.07,144.94,146.47,6910184
2021-09-29,AAPL,145.57,147.49,144.19,144.21,8417874
2021-09-30,AAPL,144.08,145.35,143.23,143.37,8557260
2021-10-01,AAPL,144.17,146.99,142.64,145.68,4502626
2021-10-04,AAPL,144.91,146.31,144.76,145.33,6553535
2021-10-05,AAPL,145.8,147.07,140.94,142.09,9607009
2021-10-06,AAPL,142.48,144.3,140.8,144.07,1187771
2021-10-07,AAPL,143.89,144.2,143.08,144.06,1751518
2021-10-08,AAPL,143.29,144.89,139.55,141.41,3332214
2021-10-11,AAPL,141.13,143.35,140.68,142.39,3250397
2021-10-12,AAPL,142.45,143.73,141.16,143.01,8846613
2021-10-13,AAPL,143.61,145.34,141.0,141.91,5808163
2021-10-14,AAPL,141.26,143.0,140.78,141.64,2195885
2021-10-15,AAPL,142.11,144.23,141.07,143.13,9197590
2021-10-18,AAPL,142.43,145.86,140.67,145.54,3797921
2021-10-19,AAPL,144.58,147.26,144.37,146.45,7612208
2021-10-20,AAPL,145.83,146.41,144.41,145.86,1814422
2021-10-21,AAPL,144.89,150.45,143.01,149.76,3938687
2021-10-22,AAPL,149.11,149.83,147.96,148.5,4641771
2021-10-25,AAPL,149.36,151.55,148.51,149.66,7985945
2021-10-26,AAPL,150.4,152.31,149.05,150.62,2396436
2021-10-27,AAPL,151.59,155.99,150.06,154.06,7674192
2021-10-28,AAPL,154.46,155.31,153.5,154.77,7559442
2021-10-29,AAPL,154.33,155.33,152.42,154.61,2722907
2021-11-01,AAPL,154.54,156.98,153.27,156.76,6365986
2021-11-02,AAPL,156.25,157.79,155.13,155.96,9020364
2021-11-03,AAPL,157.58,158.32,154.6,156.34,1118581
2021-11-04,AAPL,156.06,158.15,154.85,156.79,1872328
2021-11-05,AAPL,157.17,158.65,154.74,155.37,2294315
2021-11-08,AAPL,155.51,156.44,153.67,154.83,1164074
2021-11-09,AAPL,154.28,154.5,152.92,153.96,9451115
2021-11-10,AAPL,154.25,154.74,151.16,152.98,1737954
2021-11-11,AAPL,150.42,151.48,148.85,150.04,8563493
2021-11-12,AAPL,149.77,153.44,149.33,152.9,8133131
2021-11-15,AAPL,153.57,155.0,153.04,154.76,9277983
2021-11-16,AAPL,153.55,155.03,150.54,150.99,6304120
2021-11-17,AAPL,151.98,153.93,147.58,149.28,1676296
2021-11-18,AAPL,150.54,152.11,149.96,150.9,1273452
2021-11-19,AAPL,149.3,149.43,147.18,147.64,3189921
2021-11-22,AAPL,147.02,151.95,145.68,151.84,1762371
2021-11-23,AAPL,152.37,152.63,151.64,152.48,3235883
2021-11-24,AAPL,153.31,155.51,152.68,153.81,6087692
2021-11-25,AAPL,154.31,157.37,152.96,156.59,9987114
2021-11-26,AAPL,157.83,158.91,155.91,156.04,4948401
2021-11-29,AAPL,154.95,156.86,153.58,154.64,3592316
2021-11-30,AAPL,155.29,157.18,154.2,155.66,3664749
2021-12-01,AAPL,155.1,155.43,154.04,154.93,2203920
2021-12-02,AAPL,154.5,157.6,154.11,155.68,2821367
2021-12-03,AAPL,154.08,155.88,152.89,155.0,6366645
2021-12-06,AAPL,155.54,157.77,154.14,157.06,3897706
2021-12-07,AAPL,157.48,159.04,157.16,157.52,2449991
2021-12-08,AAPL,156.79,159.35,155.88,158.89,1424528
2021-12-09,AAPL,159.12,160.66,155.72,156.71,2650824
2021-12-10,AAPL,157.18,159.02,156.07,158.27,1281854
2021-12-13,AAPL,157.02,158.87,155.32,158.23,8083610
2021-12-14,AAPL,157.38,158.19,153.96,155.75,2901740
2021-12-15,AAPL,155.39,156.19,152.26,154.1,5584946
2021-12-16,AAPL,157.59,158.55,153.39,154.66,4770771
2021-12-17,AAPL,154.91,157.11,153.76,155.21,8097037
2021-12-20,AAPL,156.46,157.29,150.93,152.62,1801849
2021-12-21,AAPL,151.82,155.23,151.52,153.31,6277420
2021-12-22,AAPL,152.95,154.39,148.9,150.03,8389844
2021-12-23,AAPL,151.64,152.42,150.94,151.85,7072310
2021-12-24,AAPL,153.26,154.21,151.46,152.45,7679155
2021-12-27,AAPL,151.8,152.39,149.02,150.21,7698541
2021-12-28,AAPL,147.61,149.63,145.93,148.0,1686268
2021-12-29,AAPL,148.9,151.1,147.25,150.39,1147745
2021-12-30,AAPL,150.5,153.17,149.65,152.61,6149534
2021-12-31,AAPL,152.95,152.95,151.15,151.98,3027320
2022-01-03,AAPL,150.89,151.35,148.72,148.72,9597467
2022-01-04,AAPL,149.83,151.11,147.18,148.01,6396364
2022-01-05,AAPL,146.29,146.94,143.51,144.93,2602970
2022-01-06,AAPL,144.32,144.99,141.56,143.56,3076198
2022-01-07,AAPL,144.27,145.35,142.47,142.77,8659791
2022-01-10,AAPL,142.85,144.27,140.9,141.24,9466685
2022-01-11,AAPL,141.8,142.1,141.27,142.01,5445818
2022-01-12,AAPL,141.63,143.16,140.61,142.13,9990499
2022-01-13,AAPL,142.08,143.3,141.72,142.98,3485670
2022-01-14,AAPL,143.8,145.18,142.19,143.65,4668280
2022-01-17,AAPL,144.49,144.88,142.56,143.25,5654419
2022-01-18,AAPL,144.31,147.31,142.42,146.18,1708672
2022-01-19,AAPL,146.0,147.02,141.3,142.07,2383875
2022-01-20,AAPL,141.78,143.46,141.61,141.63,3468665
2022-01-21,AAPL,142.71,143.63,141.59,143.44,5672412
2022-01-24,AAPL,143.63,148.2,143.53,146.27,4819712
2022-01-25,AAPL,146.09,146.33,140.27,142.19,9271330
2022-01-26,AAPL,142.38,144.19,141.13,142.84,1615937
2022-01-27,AAPL,143.21,146.43,142.71,144.83,8315830
2022-01-28,AAPL,146.05,148.38,146.02,146.57,5529275
2022-01-31,AAPL,145.34,146.17,142.6,144.47,4662340
2022-02-01,AAPL,143.84,147.05,142.28,146.91,3585917
2022-02-02,AAPL,146.67,148.02,145.29,145.44,7789408
2022-02-03,AAPL,146.82,150.38,146.43,149.12,2568146
2022-02-04,AAPL,149.59,154.24,148.94,152.26,3871656
2022-02-07,AAPL,150.93,153.03,150.71,151.09,6399869
2022-02-08,AAPL,149.75,151.39,149.34,150.23,1743088
2022-02-09,AAPL,148.73,149.14,146.47,147.43,8706113
2022-02-10,AAPL,148.38,150.32,144.6,145.81,2011930
2022-02-11,AAPL,145.26,146.46,143.47,144.72,1289134
2022-02-14,AAPL,146.77,149.72,146.02,148.31,5982042
2022-02-15,AAPL,149.5,152.74,148.87,151.52,7721635
2022-02-16,AAPL,153.68,154.11,149.85,151.72,8079701
2022-02-17,AAPL,150.28,153.24,149.03,153.14,4843139
2022-02-18,AAPL,153.21,156.54,152.77,154.66,1264237
2022-02-21,AAPL,155.22,157.17,152.98,153.18,3179441
2022-02-22,AAPL,152.35,156.47,152.18,154.69,2834907
2022-02-23,AAPL,154.95,156.57,154.07,155.54,1723858
2022-02-24,AAPL,157.29,161.33,156.81,160.06,4864044
2022-02-25,AAPL,160.42,161.58,159.92,161.55,1808301
2022-02-28,AAPL,160.64,160.76,158.05,158.97,3150205
2022-03-01,AAPL,160.59,162.74,158.68,162.58,2730085
2022-03-02,AAPL,162.45,163.01,156.06,157.63,9127333
2022-03-03,AAPL,158.5,161.32,158.37,160.28,1082409
2022-03-04,AAPL,158.9,160.5,157.55,158.22,9212411
2022-03-07,AAPL,159.03,160.36,156.92,158.49,6241684
2022-03-08,AAPL,159.49,160.77,157.35,159.02,5893091
2022-03-09,AAPL,157.86,159.66,157.03,158.09,1344126
2022-03-10,AAPL,157.61,157.66,153.46,154.07,6939334
2022-03-11,AAPL,154.05,155.91,152.46,152.67,9686594
2022-03-14,AAPL,154.42,154.94,152.07,152.38,2315823
2022-03-15,AAPL,153.87,155.93,152.38,154.04,8797698
2022-03-16,AAPL,154.61,156.77,154.04,156.55,6210307
2022-03-17,AAPL,156.45,159.11,155.94,158.01,2474620
2022-03-18,AAPL,159.05,160.63,157.51,158.12,4138102
2022-03-21,AAPL,158.0,159.36,156.98,158.65,6647183
2022-03-22,AAPL,159.72,160.72,155.05,155.44,7514948
2022-03-23,AAPL,156.36,159.04,154.86,157.32,8347000
2022-03-24,AAPL,155.0,156.44,152.1,152.87,5703855
2022-03-25,AAPL,152.98,156.79,152.81,156.47,1594557
2022-03-28,AAPL,155.76,155.97,152.8,153.24,5109545
2022-03-29,AAPL,151.83,153.14,151.04,153.03,4452814
2022-03-30,AAPL,153.48,158.56,152.65,156.59,2609184
2022-03-31,AAPL,158.46,160.64,158.11,159.24,1484273
2022-04-01,AAPL,159.77,160.92,155.81,155.85,6646895
2022-04-04,AAPL,154.93,156.11,154.64,155.44,3866457
2022-04-05,AAPL,154.42,156.01,153.06,154.48,6595956
2022-04-06,AAPL,155.02,159.4,153.67,157.69,9027522
2022-04-07,AAPL,159.72,163.01,159.21,161.64,4641141
2022-04-08,AAPL,161.92,167.11,160.27,165.43,2337768
2022-04-11,AAPL,163.35,164.93,162.07,162.97,2229458
2022-04-12,AAPL,162.17,162.95,160.44,162.05,2493551
2022-04-13,AAPL,160.71,162.19,158.84,160.53,6319728
2022-04-14,AAPL,160.34,161.95,158.15,159.01,5675519
2022-04-15,AAPL,158.26,159.72,156.86,158.08,1350067
2022-04-18,AAPL,157.94,159.8,156.4,157.15,7562877
2022-04-19,AAPL,156.76,160.13,156.57,158.87,7632142
2022-04-20,AAPL,158.97,159.82,156.72,157.81,7622575
2022-04-21,AAPL,158.57,160.85,158.28,159.81,1906450
2022-04-22,AAPL,161.22,162.95,160.83,162.61,1558981
2022-04-25,AAPL,162.97,164.92,161.77,163.4,8683647
2022-04-26,AAPL,163.93,165.84,162.42,164.76,6433001
2022-04-27,AAPL,166.4,167.17,163.91,165.09,8640888
2022-04-28,AAPL,164.33,165.18,161.14,162.96,2805518
2022-04-29,AAPL,165.03,168.14,164.15,167.88,7689558
2022-05-02,AAPL,168.98,170.72,167.6,170.18,1184514
2022-05-03,AAPL,170.35,172.1,169.81,171.46,5783725
2022-05-04,AAPL,171.92,172.45,167.86,169.18,6735630
2022-05-05,AAPL,169.9,171.79,169.72,171.42,8493971
2022-05-06,AAPL,170.41,170.47,165.96,166.48,6061500
2022-05-09,AAPL,166.15,168.25,166.07,167.13,8930221
2022-05-10,AAPL,166.8,170.07,164.81,168.27,6140709
2022-05-11,AAPL,168.5,170.13,166.32,167.74,6016239
2022-05-12,AAPL,170.19,170.79,167.2,167.83,1953122
2022-05-13,AAPL,167.79,169.36,166.39,167.52,2193982
2022-05-16,AAPL,167.29,167.32,166.2,166.23,3507743
2022-05-17,AAPL,165.46,166.48,164.65,164.66,4924482
2022-05-18,AAPL,165.63,167.46,164.47,166.29,7886940
2022-05-19,AAPL,165.94,170.48,165.16,169.06,6253974
2022-05-20,AAPL,169.43,169.85,163.24,165.23,3788107
2022-05-23,AAPL,166.37,167.29,164.46,166.33,1418829
2022-05-24,AAPL,166.27,167.62,163.61,164.96,9713937
2022-05-25,AAPL,164.44,166.04,162.49,164.75,8948745
2022-05-26,AAPL,166.36,168.69,165.53,167.07,5473447
2022-05-27,AAPL,166.67,171.65,165.0,170.31,8557773
2022-05-30,AAPL,170.48,170.53,169.34,169.68,2949902
2022-05-31,AAPL,170.09,172.94,169.02,171.02,1920759
2022-06-01,AAPL,172.2,174.09,172.05,172.8,5975467
2022-06-02,AAPL,172.34,172.4,171.19,172.04,7913744
2022-06-03,AAPL,172.97,175.26,171.65,173.49,2264134
2022-06-06,AAPL,173.93,175.3,173.18,173.93,6855319
2022-06-07,AAPL,173.33,174.71,170.85,172.06,8748408
2022-06-08,AAPL,173.25,173.38,172.34,173.01,3621158
2022-06-09,AAPL,171.0,172.33,166.71,168.49,6858204
2022-06-10,AAPL,168.29,168.43,166.37,166.79,2534227
2022-06-13,AAPL,166.68,167.74,163.17,165.14,9415224
2022-06-14,AAPL,165.08,166.59,163.48,166.04,9740973
2022-06-15,AAPL,164.78,165.99,163.13,165.95,8291916
2022-06-16,AAPL,165.57,166.92,163.84,166.24,8880055
2022-06-17,AAPL,166.2,166.81,163.38,164.51,2845700
2022-06-20,AAPL,166.02,166.63,165.16,165.79,1871535
2022-06-21,AAPL,165.9,166.79,163.73,165.7,6053929
2022-06-22,AAPL,164.52,165.97,158.72,159.87,1597904
2022-06-23,AAPL,159.46,162.15,157.78,161.07,6024592
2022-06-24,AAPL,161.09,162.03,159.07,160.38,5230987
2022-06-27,AAPL,161.63,162.35,159.79,161.51,3382865
2022-06-28,AAPL,161.88,162.71,159.43,160.46,5098535
2022-06-29,AAPL,160.72,161.88,157.23,158.21,1919134
2022-06-30,AAPL,158.61,160.47,156.96,158.44,9899770
2022-07-01,AAPL,158.66,159.03,155.91,156.47,2317621
2022-07-04,AAPL,155.92,159.44,153.98,157.58,5071495
2022-07-05,AAPL,158.83,159.34,155.83,157.71,5637370
2022-07-06,AAPL,158.95,160.09,156.52,157.19,2032499
2022-07-07,AAPL,156.09,157.89,154.34,157.45,7565269
2022-07-08,AAPL,158.12,162.05,158.01,160.85,7572531
2022-07-11,AAPL,160.22,162.05,159.51,161.13,1113936
2022-07-12,AAPL,160.13,162.03,156.68,158.57,3433351
2022-07-13,AAPL,157.91,159.73,155.51,156.44,7252016
2022-07-14,AAPL,157.19,160.41,155.67,159.18,6168638
2022-07-15,AAPL,158.66,163.09,158.32,161.43,6044829
2022-07-18,AAPL,160.83,161.86,157.38,158.61,2930440
2022-07-19,AAPL,160.15,160.4,158.54,159.79,5840349
2022-07-20,AAPL,157.71,162.84,157.39,161.16,7589154
2022-07-21,AAPL,160.38,162.44,159.45,161.77,4879928
2022-07-22,AAPL,160.25,162.1,159.49,161.75,3854119
2022-07-25,AAPL,163.66,165.81,162.55,165.39,5400852
2022-07-26,AAPL,166.14,167.14,166.0,166.36,7119922
2022-07-27,AAPL,167.9,168.64,167.21,168.17,1748692
2022-07-28,AAPL,168.27,170.64,167.73,168.77,9970512
2022-07-29,AAPL,167.67,169.36,166.43,168.77,9466724
2022-08-01,AAPL,169.1,170.72,168.53,170.16,6180703
2022-08-02,AAPL,168.1,170.13,166.51,169.26,4373307
2022-08-03,AAPL,168.66,169.54,167.68,168.2,9333920
2022-08-04,AAPL,168.84,168.96,168.27,168.46,7282827
2022-08-05,AAPL,167.58,168.48,163.23,165.06,9132162
2022-08-08,AAPL,164.87,166.19,160.11,161.61,7061266
2022-08-09,AAPL,160.66,164.96,158.89,164.16,5430675
2022-08-10,AAPL,163.35,165.97,163.14,165.37,5461213
2022-08-11,AAPL,165.52,168.48,163.87,166.75,7305236
2022-08-12,AAPL,166.98,170.98,166.0,170.41,2592173
2022-08-15,AAPL,169.04,173.34,168.81,173.01,1297584
2022-08-16,AAPL,173.06,173.27,170.8,172.54,4352214
2022-08-17,AAPL,171.8,176.24,169.92,175.12,4018439
2022-08-18,AAPL,175.59,176.81,174.44,176.6,7535223
2022-08-19,AAPL,176.78,177.23,173.31,175.1,3514368
2022-08-22,AAPL,175.99,180.75,175.55,179.02,9654758
2022-08-23,AAPL,179.28,179.87,174.92,176.8,8185115
2022-08-24,AAPL,176.73,178.33,176.63,177.63,9521267
2022-08-25,AAPL,177.65,178.09,174.74,176.72,1936320
2022-08-26,AAPL,177.2,177.92,172.46,174.11,2647824
2022-08-29,AAPL,173.62,174.57,172.51,174.46,8942992
2022-08-30,AAPL,175.16,176.29,174.32,174.68,1708092
2022-08-31,AAPL,173.89,174.5,167.55,169.42,7254597
2022-09-01,AAPL,168.88,170.18,167.68,169.33,7434323
2022-09-02,AAPL,170.1,171.34,166.95,167.62,5777421
2022-09-05,AAPL,167.48,167.71,164.84,166.07,5218346
2022-09-06,AAPL,166.14,167.44,165.32,165.79,8153314
2022-09-07,AAPL,166.94,168.57,165.05,166.27,4534150
2022-09-08,AAPL,165.81,166.52,164.4,165.23,1179001
2022-09-09,AAPL,163.47,164.5,162.89,164.07,8045927
2022-09-12,AAPL,164.38,164.47,162.88,163.72,2008923
2022-09-13,AAPL,165.57,166.08,164.93,165.89,5370602
2022-09-14,AAPL,165.02,166.69,162.69,162.79,4051622
2022-09-15,AAPL,164.16,167.82,162.65,167.02,1189073
2022-09-16,AAPL,165.85,167.64,160.3,161.62,2059165
2022-09-19,AAPL,162.82,163.96,162.06,163.1,5287382
2022-09-20,AAPL,160.25,160.79,159.16,160.3,5067784
2022-09-21,AAPL,160.97,161.62,157.36,157.44,2559657
2022-09-22,AAPL,157.35,159.64,156.65,158.18,1490999
2022-09-23,AAPL,159.53,160.06,156.6,158.58,7567304
2022-09-26,AAPL,160.23,163.75,159.99,162.37,5422888
2022-09-27,AAPL,162.18,165.07,160.34,164.07,1297883
2022-09-28,AAPL,164.26,165.15,160.56,162.15,7770153
2022-09-29,AAPL,161.96,162.16,160.41,160.45,7710605
2022-09-30,AAPL,159.99,160.14,157.61,158.08,9701524
2022-10-03,AAPL,157.71,159.44,154.84,156.69,8123753
2022-10-04,AAPL,156.53,158.25,155.02,156.48,7199951
2022-10-05,AAPL,156.39,157.57,155.52,156.32,5914150
2022-10-06,AAPL,158.75,162.85,158.48,161.35,7289270
2022-10-07,AAPL,160.72,161.71,159.05,160.86,5128784
2022-10-10,AAPL,160.16,160.68,157.85,158.02,1311385
2022-10-11,AAPL,157.91,158.59,154.38,156.12,7415261
2022-10-12,AAPL,155.19,156.51,151.0,152.74,6473660
2022-10-13,AAPL,150.81,151.6,148.4,149.46,6201682
2022-10-14,AAPL,148.81,149.4,145.72,147.54,3318620
2022-10-17,AAPL,147.08,147.8,144.88,145.69,1041743
2022-10-18,AAPL,146.08,147.25,144.63,145.3,9890401
2022-10-19,AAPL,145.83,146.35,141.78,143.55,5976563
2022-10-20,AAPL,142.82,143.04,140.79,142.08,1506995
2022-10-21,AAPL,143.06,145.43,141.41,144.09,1287635
2022-10-24,AAPL,144.56,148.88,144.49,148.72,7335787
2022-10-25,AAPL,149.61,155.0,149.03,153.27,4297466
2022-10-26,AAPL,151.74,152.4,146.85,147.98,2417231
2022-10-27,AAPL,148.9,151.1,147.35,149.99,3471321
2022-10-28,AAPL,148.32,149.58,147.34,148.64,5718912
2022-10-31,AAPL,149.82,152.68,148.61,151.09,6497963
2022-11-01,AAPL,150.95,151.14,148.46,150.38,1475147
2022-11-02,AAPL,149.38,149.41,147.76,148.69,8110953
2022-11-03,AAPL,149.31,150.8,146.24,146.67,6796260
2022-11-04,AAPL,145.51,146.97,144.11,146.73,1685338
2022-11-07,AAPL,145.88,149.34,144.02,148.38,6954632
2022-11-08,AAPL,148.06,148.23,147.5,148.02,3183955
2022-11-09,AAPL,149.55,150.89,147.91,149.36,2767413
2022-11-10,AAPL,150.36,152.3,147.75,147.85,8896403
2022-11-11,AAPL,147.87,153.74,147.69,153.6,5788109
2022-11-14,AAPL,153.98,154.9,152.28,154.6,2652131
2022-11-15,AAPL,155.48,158.88,154.27,156.89,3490272
2022-11-16,AAPL,157.26,160.63,156.75,159.47,8208387
2022-11-17,AAPL,158.66,159.55,157.83,157.91,5434315
2022-11-18,AAPL,159.08,160.19,155.9,156.59,8575327
2022-11-21,AAPL,156.5,157.14,148.34,150.13,2596246
2022-11-22,AAPL,151.01,152.69,151.01,152.45,6152030
2022-11-23,AAPL,153.04,153.33,149.04,149.23,3578682
2022-11-24,AAPL,150.56,151.78,149.23,151.01,3380612
2022-11-25,AAPL,149.62,149.81,147.8,148.43,5791882
2022-11-28,AAPL,147.64,147.77,145.49,147.27,5537454
2022-11-29,AAPL,147.15,148.87,141.95,143.13,2706930
2022-11-30,AAPL,144.48,145.82,142.71,142.95,6981804
2022-12-01,AAPL,143.73,144.59,140.49,142.48,9526508
2022-12-02,AAPL,143.16,146.89,142.55,145.36,9901674
2022-12-05,AAPL,145.06,146.99,144.36,144.58,9283161
2022-12-06,AAPL,143.52,145.07,140.3,141.6,2657583
2022-12-07,AAPL,141.8,142.89,139.52,139.99,5532889
2022-12-08,AAPL,140.37,141.42,139.47,140.01,4132293
2022-12-09,AAPL,139.17,140.4,135.22,137.01,6715175
2022-12-12,AAPL,135.91,137.97,135.76,136.18,7379878
2022-12-13,AAPL,134.82,136.22,133.41,134.52,1732722
2022-12-14,AAPL,134.14,135.68,132.43,133.83,8317619
2022-12-15,AAPL,132.87,137.64,131.96,136.13,5879797
2022-12-16,AAPL,137.56,138.69,136.4,138.06,9053048
2022-12-19,AAPL,137.46,138.14,136.12,137.13,8588173
2022-12-20,AAPL,137.13,137.35,135.46,135.69,7705836
2022-12-21,AAPL,133.89,135.21,130.3,131.18,6254230
2022-12-22,AAPL,132.77,133.04,131.2,131.6,4567945
2022-12-23,AAPL,134.04,135.21,132.16,132.96,3089632
2022-12-26,AAPL,132.68,133.0,129.28,130.75,8729578
2022-12-27,AAPL,129.76,131.22,129.03,131.14,5028604
2022-12-28,AAPL,129.29,132.74,128.21,131.13,5961914
2022-12-29,AAPL,132.01,135.69,131.67,135.4,2944606
2022-12-30,AAPL,134.64,136.87,133.13,134.99,3948134
2023-01-02,AAPL,133.55,134.21,131.97,133.58,8411979
2023-01-03,AAPL,134.07,135.76,132.19,135.21,1573881
2023-01-04,AAPL,136.75,138.35,132.65,133.59,4354513
2023-01-05,AAPL,134.27,135.87,133.31,134.53,5644068
2023-01-06,AAPL,135.05,138.3,133.31,137.62,6104459
2023-01-09,AAPL,137.03,138.98,136.15,138.72,3889190
2023-01-10,AAPL,138.17,139.36,136.07,137.87,2730283
2023-01-11,AAPL,138.24,140.36,137.84,138.69,1828282
2023-01-12,AAPL,136.91,140.64,135.8,139.04,8359659
2023-01-13,AAPL,138.98,141.34,138.95,140.45,6609210
2023-01-16,AAPL,140.5,142.87,140.06,141.66,3795126
2023-01-17,AAPL,141.25,142.89,139.56,141.21,9476201
2023-01-18,AAPL,142.0,143.09,140.24,140.98,2417158
2023-01-19,AAPL,139.77,140.14,138.94,139.35,2515554
2023-01-20,AAPL,139.22,140.24,137.13,138.1,5676103
2023-01-23,AAPL,137.9,139.29,137.78,138.28,4621420
2023-01-24,AAPL,139.33,146.83,138.93,144.84,2251661
2023-01-25,AAPL,145.01,146.3,142.25,142.34,3827754
2023-01-26,AAPL,141.18,146.6,139.31,145.69,9351184
2023-01-27,AAPL,146.34,149.19,146.01,147.83,3199318
2023-01-30,AAPL,148.81,148.96,144.59,144.6,4128411
2023-01-31,AAPL,143.48,148.0,142.65,147.02,3437587
2023-02-01,AAPL,146.67,148.77,146.59,146.79,8316359
2023-02-02,AAPL,147.32,147.66,146.34,147.43,7594244
2023-02-03,AAPL,148.05,151.23,147.1,150.13,3402110
2023-02-06,AAPL,149.81,153.96,148.51,152.7,1021650
2023-02-07,AAPL,152.75,153.3,151.95,152.85,7020010
2023-02-08,AAPL,152.25,155.87,151.41,154.41,2008314
2023-02-09,AAPL,154.8,154.94,149.86,150.22,1711716
2023-02-10,AAPL,149.43,151.11,148.33,150.27,2699660
2023-02-13,AAPL,151.41,155.47,150.15,155.35,7312379
2023-02-14,AAPL,155.86,159.99,155.61,159.12,6515328
2023-02-15,AAPL,157.77,159.23,154.36,155.76,6002828
2023-02-16,AAPL,157.26,161.29,156.31,160.97,9358827
2023-02-17,AAPL,161.65,161.7,159.32,160.03,2488303
2023-02-20,AAPL,158.4,160.66,157.27,159.27,2903124
2023-02-21,AAPL,159.96,163.87,159.69,162.89,8745269
2023-02-22,AAPL,164.7,165.73,161.18,161.75,7234408
2023-02-23,AAPL,159.91,161.38,159.8,159.85,1292007
2023-02-24,AAPL,160.05,160.18,157.92,157.99,5791164
2023-02-27,AAPL,157.62,158.91,155.97,156.52,3583677
2023-02-28,AAPL,157.46,159.02,155.84,157.83,8891784
2023-03-01,AAPL,156.56,157.67,156.16,157.13,4278262
2023-03-02,AAPL,156.01,157.2,150.79,151.97,5168773
2023-03-03,AAPL,151.25,151.82,150.9,151.65,1239608
2023-03-06,AAPL,150.95,151.75,147.49,149.11,4146243
2023-03-07,AAPL,150.45,154.41,148.59,152.82,3605327
2023-03-08,AAPL,153.48,154.89,148.3,149.62,9817164
2023-03-09,AAPL,149.22,150.5,147.95,148.59,4912669
2023-03-10,AAPL,147.77,148.04,144.61,146.33,1250231
2023-03-13,AAPL,144.52,146.34,142.32,142.4,3130118
2023-03-14,AAPL,141.59,142.01,136.25,138.21,5601318
2023-03-15,AAPL,138.0,138.75,134.75,136.53,2071192
2023-03-16,AAPL,136.08,136.19,133.91,134.27,2571480
2023-03-17,AAPL,134.8,138.46,133.8,138.05,8238225
2023-03-20,AAPL,137.4,138.67,134.57,135.37,5263272
2023-03-21,AAPL,136.71,138.51,133.63,135.33,7297042
2023-03-22,AAPL,135.2,136.8,135.08,136.12,8725166
2023-03-23,AAPL,136.92,137.08,134.53,135.73,6462610
2023-03-24,AAPL,135.35,138.5,133.63,136.78,2120803
2023-03-27,AAPL,137.23,139.12,134.21,135.58,3488144
2023-03-28,AAPL,134.44,136.36,133.82,135.87,6088539
2023-03-29,AAPL,136.25,137.15,134.34,136.87,3996244
2023-03-30,AAPL,135.78,139.18,134.03,137.29,2625199
2023-03-31,AAPL,138.11,138.37,135.84,137.25,9340791
2023-04-03,AAPL,138.52,142.77,137.9,141.49,2308166
2023-04-04,AAPL,141.29,146.6,140.52,144.9,2330728
2023-04-05,AAPL,145.44,148.67,144.64,147.4,3738384
2023-04-06,AAPL,148.67,150.33,146.95,148.37,1171277
2023-04-07,AAPL,149.59,152.43,147.83,151.7,7562865
2023-04-10,AAPL,150.62,150.76,147.52,148.22,5415239
2023-04-11,AAPL,149.18,153.81,148.92,152.08,5412903
2023-04-12,AAPL,151.06,151.08,149.36,150.45,7332961
2023-04-13,AAPL,149.02,149.71,145.34,146.39,8112646
2023-04-14,AAPL,146.4,149.51,146.12,148.5,6798273
2023-04-17,AAPL,148.71,149.9,146.76,147.59,2362516
2023-04-18,AAPL,148.83,150.62,146.42,148.13,8179391
2023-04-19,AAPL,146.93,147.44,140.8,142.3,5964948
2023-04-20,AAPL,143.52,145.73,141.83,145.11,8691332
2023-04-21,AAPL,144.88,146.23,144.47,146.12,4119812
2023-04-24,AAPL,146.82,153.15,145.17,152.59,6147501
2023-04-25,AAPL,152.96,154.68,151.55,154.22,3895107
2023-04-26,AAPL,154.14,155.62,152.61,154.04,1534633
2023-04-27,AAPL,153.93,155.53,152.34,153.02,5645289
2023-04-28,AAPL,153.33,155.54,153.27,154.19,3402114
2023-05-01,AAPL,153.61,156.74,153.05,155.62,6369337
2023-05-02,AAPL,155.85,157.6,155.65,155.88,8857997
2023-05-03,AAPL,155.47,159.08,155.22,157.18,6983359
